lng,lat,store_id,star_rating,comp_cvs,comp_walgreens,comp_ttl_store,store_sales_usd_amt,age_millenials,modeled_vs_actual_quadrant,city,county_name,state_name,owner_name,dma_name
-80.08696,26.34232,UserStores_Trader Joes Market_773,3,70,66,69,0,103,Underachieving,Boca Raton,Palm Beach,Florida,Trader Joes Market,West Palm Beach-Ft. Pierce
-80.1193,26.14725,UserStores_Trader Joes Market_776,2,44,63,50,0,126,Bottom,Fort Lauderdale,Broward,Florida,Trader Joes Market,Miami-Ft. Lauderdale
-80.2502894,26.2648994,UserStores_Trader Joes Market_782,4,50,52,51,0,125,Top,Coral Springs,Broward,Florida,Trader Joes Market,Miami-Ft. Lauderdale
-86.82364,35.94824,UserStores_Trader Joes Market_792,2,46,68,42,0,92,Bottom,Franklin,Williamson,Tennessee,Trader Joes Market,Nashville
-119.784871,39.4770549,UserStores_Trader Joes Market_82,2,68,38,40,0,113,Bottom,Reno,Washoe,Nevada,Trader Joes Market,Reno
-112.03872,33.50706,UserStores_Trader Joes Market_90,1,63,63,35,0,115,Bottom,Phoenix,Maricopa,Arizona,Trader Joes Market,Phoenix (Prescott)
-87.9799322,42.1141359,Walgreens_00039,1,81,203,70,800291.85,88,Bottom,Arlington Heights,Cook,Illinois,Walgreens,Chicago
-89.39698455,43.07506234,Walgreens_00111,1,42,162,43,800291.85,119,Bottom,Madison,Dane,Wisconsin,Walgreens,Madison
-87.94100466,42.04613,Walgreens_00209,1,58,166,59,800291.85,73,Bottom,Mount Prospect,Cook,Illinois,Walgreens,Chicago
-87.6688225,41.89618713,Walgreens_00258,1,74,112,37,800291.85,168,Bottom,Chicago,Cook,Illinois,Walgreens,Chicago
-121.6291001,39.1419412,Walgreens_00993,2,52,49,46,838756.52,79,Bottom,Yuba City,Sutter,California,Walgreens,Sacramento-Stockton-Modesto
-83.9327924,35.95654112,Walgreens_01015,4,136,168,115,800291.85,79,Underachieving,Knoxville,Knox,Tennessee,Walgreens,Knoxville
-79.00104276,34.63905541,Walgreens_01056,5,69,122,113,691879.68,102,Top,Lumberton,Robeson,North Carolina,Walgreens,Myrtle Beach-Florence
-122.836536,45.55467208,Walgreens_01082,1,31,42,27,838756.52,96,Bottom,Portland,Washington,Oregon,Walgreens,"Portland, OR"
-122.5458132,45.78094647,Walgreens_01084,1,15,153,53,838756.52,94,Bottom,Battle Ground,Clark,Washington,Walgreens,"Portland, OR"
-90.33731614,38.79804142,Walgreens_01124,3,42,172,99,800291.85,120,Top,Florissant,St. Louis,Missouri,Walgreens,St. Louis
-92.60483218,38.15771803,Walgreens_01142,3,24,71,54,800291.85,89,Overachieving,Osage Beach,Miller,Missouri,Walgreens,Columbia-Jefferson City
-121.8092855,37.30936642,Walgreens_01179,1,129,138,112,838756.52,79,Bottom,San Jose,Santa Clara,California,Walgreens,San Francisco-Oakland-San Jose
-83.17984105,42.20025099,Walgreens_01265,1,123,73,77,691879.68,122,Bottom,Wyandotte,Wayne,Michigan,Walgreens,Detroit
-106.3546073,31.7610071,Walgreens_01293,4,56,146,71,838756.52,73,Top,El Paso,El Paso,Texas,Walgreens,El Paso (Las Cruces)
-122.3953228,37.77717171,Walgreens_01297,1,141,433,184,838756.52,138,Bottom,San Francisco,San Francisco,California,Walgreens,San Francisco-Oakland-San Jose
-80.13684,26.35972,Walgreens_01411,4,130,131,139,780333.45,106,Top,Boca Raton,Palm Beach,Florida,Walgreens,West Palm Beach-Ft. Pierce
-87.8495784,41.84975736,Walgreens_01449,2,119,201,73,800291.85,89,Overachieving,Broadview,Cook,Illinois,Walgreens,Chicago
-87.83355611,41.81612519,Walgreens_01450,1,108,203,72,800291.85,87,Bottom,Lyons,Cook,Illinois,Walgreens,Chicago
-93.49289144,45.12754832,Walgreens_01479,2,173,177,138,800291.85,101,Bottom,Maple Grove,Hennepin,Minnesota,Walgreens,Minneapolis-St. Paul
-75.06811566,39.81077577,Walgreens_01531,2,194,134,214,691879.68,107,Overachieving,Blackwood,Camden,New Jersey,Walgreens,Philadelphia
-78.61185916,35.840265,Walgreens_01611,3,87,120,75,691879.68,132,Top,Raleigh,Wake,North Carolina,Walgreens,Raleigh-Durham (Fayetteville)
-80.06082784,26.8950048,Walgreens_01622,2,47,44,33,780333.45,104,Bottom,Jupiter,Palm Beach,Florida,Walgreens,West Palm Beach-Ft. Pierce
-122.4047955,37.73007815,Walgreens_01626,1,100,150,45,838756.52,86,Bottom,San Francisco,San Francisco,California,Walgreens,San Francisco-Oakland-San Jose
-84.11580769,35.97933699,Walgreens_01634,3,77,125,94,800291.85,106,Bottom,Karns,Knox,Tennessee,Walgreens,Knoxville
-72.97165013,43.61071108,Walgreens_01756,2,36,86,45,691879.68,80,Bottom,Rutland,Rutland,Vermont,Walgreens,Burlington-Plattsburgh
-88.14824512,30.67624713,Walgreens_01777,4,77,141,104,780333.45,114,Top,Mobile,Mobile,Alabama,Walgreens,Mobile-Pensacola (Ft. Walton Beach)
-71.04497138,42.2844199,Walgreens_01847,1,364,174,133,691879.68,141,Bottom,Dorchester,Suffolk,Massachusetts,Walgreens,Boston (Manchester)
-111.8629386,33.57441831,Walgreens_01950,1,55,59,33,838756.52,85,Bottom,Scottsdale,Maricopa,Arizona,Walgreens,Phoenix (Prescott)
-97.69636872,30.43975412,Walgreens_01970,2,137,229,120,780333.45,99,Bottom,Austin,Travis,Texas,Walgreens,Austin
-88.8368527,42.93114,Walgreens_01976,2,77,271,100,800291.85,98,Bottom,Fort Atkinson,Jefferson,Wisconsin,Walgreens,Madison
-72.46523448,41.86857593,Walgreens_01977,2,171,122,69,691879.68,130,Bottom,Vernon Rockville,Tolland,Connecticut,Walgreens,Hartford & New Haven
-97.08544,32.94123713,Walgreens_02020,3,199,132,124,780333.45,99,Bottom,Grapevine,Tarrant,Texas,Walgreens,Dallas-Ft. Worth
-87.64649395,41.83988511,Walgreens_02025,1,144,176,86,800291.85,124,Bottom,Chicago,Cook,Illinois,Walgreens,Chicago
-70.89521884,42.5195499,Walgreens_02063,1,189,107,79,691879.68,131,Bottom,Salem,Essex,Massachusetts,Walgreens,Boston (Manchester)
-89.66805157,39.77804139,Walgreens_02071,2,60,117,51,800291.85,96,Overachieving,Springfield,Sangamon,Illinois,Walgreens,Champaign & Springfield-Decatur
-80.12172139,25.93834509,Walgreens_02129,2,141,153,80,780333.45,72,Bottom,Sunny Isles Beach,Miami-Dade,Florida,Walgreens,Miami-Ft. Lauderdale
-74.1725556,41.01208033,Walgreens_02141,1,244,249,141,691879.68,82,Bottom,Wyckoff,Bergen,New Jersey,Walgreens,New York
-122.4336205,37.78700447,Walgreens_02152,1,78,223,78,838756.52,97,Bottom,San Francisco,San Francisco,California,Walgreens,San Francisco-Oakland-San Jose
-72.61454907,41.72230383,Walgreens_02228,2,288,184,130,691879.68,124,Bottom,Glastonbury,Hartford,Connecticut,Walgreens,Hartford & New Haven
-122.0768146,37.63112423,Walgreens_02306,1,80,73,57,838756.52,79,Bottom,Hayward,Alameda,California,Walgreens,San Francisco-Oakland-San Jose
-87.61733198,41.89119608,Walgreens_02340,1,176,229,89,800291.85,111,Bottom,Chicago,Cook,Illinois,Walgreens,Chicago
-95.83109263,36.29287267,Walgreens_02361,4,59,120,101,838756.52,112,Top,Owasso,Tulsa,Oklahoma,Walgreens,Tulsa
-110.9772084,32.3356077,Walgreens_02372,2,49,69,30,838756.52,85,Bottom,Tucson,Pima,Arizona,Walgreens,Tucson (Sierra Vista)
-82.66314236,34.53139861,Walgreens_02452,4,68,64,57,691879.68,96,Top,Anderson,Anderson,South Carolina,Walgreens,Greenville-Spartanburg-Asheville-Anderson
-77.33498853,35.60058007,Walgreens_02453,4,51,111,135,691879.68,106,Top,Greenville,Pitt,North Carolina,Walgreens,Greenville-New Bern-Washington
-81.65263446,36.19494854,Walgreens_02540,3,58,59,66,691879.68,95,Bottom,Boone,Watauga,North Carolina,Walgreens,Charlotte
-97.53166396,35.4926449,Walgreens_02543,3,95,102,70,838756.52,146,Bottom,Oklahoma City,Oklahoma,Oklahoma,Walgreens,Oklahoma City
-121.9962771,37.81425287,Walgreens_02560,1,205,43,78,838756.52,70,Bottom,Danville,Contra Costa,California,Walgreens,San Francisco-Oakland-San Jose
-70.90428263,42.82160516,Walgreens_02564,1,145,81,53,691879.68,98,Bottom,Newburyport,Essex,Massachusetts,Walgreens,Boston (Manchester)
-85.63928484,42.93447772,Walgreens_02581,1,64,134,98,691879.68,136,Bottom,Grand Rapids,Kent,Michigan,Walgreens,Grand Rapids-Kalamazoo-Battle Creek
-73.62225675,40.87316751,Walgreens_02626,1,154,36,48,691879.68,97,Bottom,Glen Cove,Nassau,New York,Walgreens,New York
-121.9701538,37.52258958,Walgreens_02660,1,111,72,79,838756.52,84,Bottom,Fremont,Alameda,California,Walgreens,San Francisco-Oakland-San Jose
-82.67855,27.77086287,Walgreens_02665,4,97,114,72,780333.45,131,Top,St Petersburg,Pinellas,Florida,Walgreens,Tampa-St. Petersburg (Sarasota)
-71.25060619,42.37554417,Walgreens_02669,1,320,149,84,691879.68,99,Bottom,Waltham,Middlesex,Massachusetts,Walgreens,Boston (Manchester)
-122.4798124,37.76359663,Walgreens_02705,1,36,132,25,838756.52,102,Bottom,San Francisco,San Francisco,California,Walgreens,San Francisco-Oakland-San Jose
-117.4606805,33.97758966,Walgreens_02712,2,115,63,94,838756.52,83,Overachieving,Riverside,Riverside,California,Walgreens,Los Angeles
-82.76863767,27.76784839,Walgreens_02761,2,72,76,43,780333.45,109,Bottom,Treasure Island,Pinellas,Florida,Walgreens,Tampa-St. Petersburg (Sarasota)
-121.3232132,38.02183002,Walgreens_02770,2,45,53,65,838756.52,87,Bottom,Stockton,San Joaquin,California,Walgreens,Sacramento-Stockton-Modesto
-71.44273607,41.78180553,Walgreens_02850,2,190,224,129,691879.68,139,Bottom,Cranston,Providence,Rhode Island,Walgreens,Providence-New Bedford
-105.9539192,35.67428585,Walgreens_02900,1,24,78,31,838756.52,60,Bottom,Santa Fe,Santa Fe,New Mexico,Walgreens,Albuquerque-Santa Fe
-86.12222883,42.81241702,Walgreens_02905,1,22,78,42,691879.68,112,Bottom,Holland,Ottawa,Michigan,Walgreens,Grand Rapids-Kalamazoo-Battle Creek
-71.29964106,41.51720169,Walgreens_03000,1,109,69,42,691879.68,113,Bottom,Middletown,Newport,Rhode Island,Walgreens,Providence-New Bedford
-85.74381028,42.91370713,Walgreens_03012,1,88,209,160,691879.68,127,Bottom,Grandville,Kent,Michigan,Walgreens,Grand Rapids-Kalamazoo-Battle Creek
-70.92870295,41.66803968,Walgreens_03021,2,87,139,63,691879.68,112,Overachieving,New Bedford,Bristol,Massachusetts,Walgreens,Providence-New Bedford
-87.799311,42.73110626,Walgreens_03022,2,42,130,47,800291.85,110,Bottom,Racine,Racine,Wisconsin,Walgreens,Milwaukee
-87.64576372,41.80889279,Walgreens_03074,1,157,318,95,800291.85,70,Bottom,Chicago,Cook,Illinois,Walgreens,Chicago
-104.9045779,39.56841636,Walgreens_03091,1,66,179,89,838756.52,134,Bottom,Centennial,Arapahoe,Colorado,Walgreens,Denver
-81.88430818,26.59698954,Walgreens_03099,4,183,176,171,780333.45,103,Underachieving,Fort Myers,Lee,Florida,Walgreens,Ft. Myers-Naples
-87.68107094,44.08774538,Walgreens_03104,1,16,86,37,800291.85,98,Bottom,Manitowoc,Manitowoc,Wisconsin,Walgreens,Green Bay-Appleton
-88.04656755,44.51740343,Walgreens_03115,1,67,113,61,800291.85,119,Bottom,Green Bay,Brown,Wisconsin,Walgreens,Green Bay-Appleton
-98.49818833,29.44050287,Walgreens_03140,2,111,112,52,780333.45,90,Bottom,San Antonio,Bexar,Texas,Walgreens,San Antonio
-72.29450618,42.93333304,Walgreens_03154,2,68,80,53,691879.68,92,Overachieving,Keene,Cheshire,New Hampshire,Walgreens,Boston (Manchester)
-90.04794258,29.87596295,Walgreens_03156,5,68,109,57,780333.45,108,Top,Harvey,Jefferson,Louisiana,Walgreens,New Orleans
-88.8148786,35.57541,Walgreens_03175,5,29,119,124,800291.85,82,Top,Jackson,Madison,Tennessee,Walgreens,"Jackson, TN"
-92.91263027,42.03795458,Walgreens_03196,3,30,83,51,800291.85,94,Bottom,Marshalltown,Marshall,Iowa,Walgreens,Des Moines-Ames
-111.6838657,33.45119608,Walgreens_03215,2,83,122,44,838756.52,81,Bottom,Mesa,Maricopa,Arizona,Walgreens,Phoenix (Prescott)
-106.3173768,31.70474465,Walgreens_03236,4,53,167,74,838756.52,71,Top,El Paso,El Paso,Texas,Walgreens,El Paso (Las Cruces)
-82.52987435,27.32265923,Walgreens_03264,2,202,185,105,780333.45,91,Bottom,Sarasota,Sarasota,Florida,Walgreens,Tampa-St. Petersburg (Sarasota)
-78.837445,42.98062287,Walgreens_03270,1,73,114,81,691879.68,136,Bottom,Tonawanda,Erie,New York,Walgreens,Buffalo
-87.80249747,42.18740118,Walgreens_03273,1,130,287,90,800291.85,80,Bottom,Highland Park,Lake,Illinois,Walgreens,Chicago
-122.751393,38.46539369,Walgreens_03297,1,67,20,37,838756.52,78,Bottom,Santa Rosa,Sonoma,California,Walgreens,San Francisco-Oakland-San Jose
-80.38164501,25.70043819,Walgreens_03318,3,277,170,157,780333.45,102,Underachieving,Miami,Miami-Dade,Florida,Walgreens,Miami-Ft. Lauderdale
-95.6192178,29.6511,Walgreens_03324,4,130,177,137,780333.45,76,Top,Sugar Land,Fort Bend,Texas,Walgreens,Houston
-97.78167992,30.20849468,Walgreens_03341,1,119,70,49,780333.45,109,Bottom,Austin,Travis,Texas,Walgreens,Austin
-97.82807413,30.51801673,Walgreens_03342,3,103,102,53,780333.45,114,Bottom,Cedar Park,Williamson,Texas,Walgreens,Austin
-87.46139873,41.58822608,Walgreens_03352,3,113,251,123,800291.85,92,Bottom,Hammond,Lake,Indiana,Walgreens,Chicago
-98.43110845,29.49515889,Walgreens_03368,3,137,130,120,780333.45,99,Top,San Antonio,Bexar,Texas,Walgreens,San Antonio
-84.29044943,30.47165275,Walgreens_03430,4,115,81,78,780333.45,132,Top,Tallahassee,Leon,Florida,Walgreens,Tallahassee-Thomasville
-86.23612032,41.62920093,Walgreens_03437,2,123,107,83,800291.85,96,Overachieving,South Bend,St. Joseph,Indiana,Walgreens,South Bend-Elkhart
-95.62924322,29.94811674,Walgreens_03449,3,220,241,137,780333.45,96,Overachieving,Cypress,Harris,Texas,Walgreens,Houston
-98.35531032,40.91826379,Walgreens_03467,3,9,44,27,800291.85,85,Bottom,Grand Island,Hall,Nebraska,Walgreens,Lincoln & Hastings-Kearney
-71.38663976,41.88049829,Walgreens_03468,2,151,131,77,691879.68,113,Bottom,Pawtucket,Providence,Rhode Island,Walgreens,Providence-New Bedford
-71.15194536,41.69581632,Walgreens_03469,1,124,133,64,691879.68,111,Bottom,Fall River,Bristol,Massachusetts,Walgreens,Providence-New Bedford
-71.40057139,41.77785746,Walgreens_03491,2,288,340,156,691879.68,133,Bottom,Cranston,Providence,Rhode Island,Walgreens,Providence-New Bedford
-80.20982235,25.86181666,Walgreens_03493,3,150,135,135,780333.45,102,Bottom,Miami,Miami-Dade,Florida,Walgreens,Miami-Ft. Lauderdale
-105.1288105,39.81255417,Walgreens_03499,1,30,99,44,838756.52,143,Bottom,Arvada,Jefferson,Colorado,Walgreens,Denver
-98.61450237,29.54404,Walgreens_03504,4,125,136,96,780333.45,122,Underachieving,San Antonio,Bexar,Texas,Walgreens,San Antonio
-87.62396777,41.75800317,Walgreens_03539,1,80,174,61,800291.85,70,Bottom,Chicago,Cook,Illinois,Walgreens,Chicago
-81.08142746,29.2786133,Walgreens_03544,3,56,99,62,780333.45,101,Bottom,Ormond Beach,Volusia,Florida,Walgreens,Orlando-Daytona Beach-Melbourne
-80.12344325,26.51185,Walgreens_03546,3,180,247,97,780333.45,75,Overachieving,Boynton Beach,Palm Beach,Florida,Walgreens,West Palm Beach-Ft. Pierce
-98.66340636,29.41771287,Walgreens_03562,4,57,60,78,780333.45,140,Top,San Antonio,Bexar,Texas,Walgreens,San Antonio
-88.04794282,43.05930928,Walgreens_03578,1,81,221,84,800291.85,148,Bottom,Wauwatosa,Milwaukee,Wisconsin,Walgreens,Milwaukee
-104.8638424,38.92837107,Walgreens_03585,1,16,58,24,838756.52,135,Bottom,Colorado Springs,El Paso,Colorado,Walgreens,Colorado Springs-Pueblo
-111.7704067,33.40801287,Walgreens_03591,2,73,115,58,838756.52,89,Bottom,Mesa,Maricopa,Arizona,Walgreens,Phoenix (Prescott)
-86.08259931,39.69438287,Walgreens_03609,3,108,128,104,800291.85,104,Bottom,Indianapolis,Marion,Indiana,Walgreens,Indianapolis
-97.42376786,35.21862,Walgreens_03647,4,75,82,66,838756.52,115,Top,Norman,Cleveland,Oklahoma,Walgreens,Oklahoma City
-95.64410788,29.70419875,Walgreens_03661,4,123,105,93,780333.45,82,Underachieving,Houston,Harris,Texas,Walgreens,Houston
-122.1537934,47.61648,Walgreens_03662,1,26,48,41,838756.52,82,Bottom,Bellevue,King,Washington,Walgreens,Seattle-Tacoma
-75.38802245,39.87240265,Walgreens_03663,2,189,60,115,691879.68,104,Bottom,Brookhaven,Delaware,Pennsylvania,Walgreens,Philadelphia
-84.56290796,39.30794287,Walgreens_03672,1,106,106,102,691879.68,132,Bottom,Cincinnati,Hamilton,Ohio,Walgreens,Cincinnati
-85.53140478,38.2487601,Walgreens_03677,1,94,154,81,800291.85,107,Bottom,Middletown,Jefferson,Kentucky,Walgreens,Louisville
-77.4730674,37.43809357,Walgreens_03684,4,119,130,155,780333.45,109,Top,North Chesterfield,Chesterfield,Virginia,Walgreens,Richmond-Petersburg
-95.72396696,29.87959289,Walgreens_03691,4,83,52,54,780333.45,130,Top,Cypress,Harris,Texas,Walgreens,Houston
-89.89104602,35.08915396,Walgreens_03699,4,72,243,243,800291.85,98,Top,Memphis,Shelby,Tennessee,Walgreens,Memphis
-85.13780732,41.06414595,Walgreens_03722,2,146,143,81,800291.85,101,Bottom,Fort Wayne,Allen,Indiana,Walgreens,Ft. Wayne
-99.14017527,30.04927385,Walgreens_03730,3,16,29,24,780333.45,78,Underachieving,Kerrville,Kerr,Texas,Walgreens,San Antonio
-72.55790327,42.08599343,Walgreens_03736,2,221,200,109,691879.68,121,Bottom,Springfield,Hampden,Massachusetts,Walgreens,Springfield-Holyoke
-71.42553859,41.86829638,Walgreens_03737,2,254,216,127,691879.68,131,Bottom,North Providence,Providence,Rhode Island,Walgreens,Providence-New Bedford
-95.06423747,29.54013144,Walgreens_03760,2,115,160,89,780333.45,88,Bottom,League City,Galveston,Texas,Walgreens,Houston
-95.95767037,36.06007577,Walgreens_03771,3,136,278,104,838756.52,109,Bottom,Tulsa,Tulsa,Oklahoma,Walgreens,Tulsa
-87.83486755,41.88879982,Walgreens_03779,2,134,284,105,800291.85,78,Overachieving,Maywood,Cook,Illinois,Walgreens,Chicago
-122.5907322,45.33641179,Walgreens_03801,1,18,98,59,838756.52,102,Bottom,Oregon City,Clackamas,Oregon,Walgreens,"Portland, OR"
-96.89014346,32.97311,Walgreens_03803,3,189,96,83,780333.45,88,Top,Carrollton,Dallas,Texas,Walgreens,Dallas-Ft. Worth
-84.63062044,39.15797637,Walgreens_03807,1,73,101,86,691879.68,131,Bottom,Cincinnati,Hamilton,Ohio,Walgreens,Cincinnati
-87.80665433,41.93128,Walgreens_03833,1,79,180,69,800291.85,78,Bottom,Elmwood Park,Cook,Illinois,Walgreens,Chicago
-115.1208694,36.20134926,Walgreens_03845,2,153,166,79,838756.52,88,Bottom,North Las Vegas,Clark,Nevada,Walgreens,Las Vegas
-91.63462376,42.00535155,Walgreens_03875,2,52,51,43,800291.85,112,Bottom,Cedar Rapids,Linn,Iowa,Walgreens,Cedar Rapids-Waterloo-Iowa City & Dubuque
-91.59659315,42.03316557,Walgreens_03876,2,49,49,45,800291.85,108,Bottom,Marion,Linn,Iowa,Walgreens,Cedar Rapids-Waterloo-Iowa City & Dubuque
-81.01979539,29.15401755,Walgreens_03893,4,61,126,69,780333.45,111,Top,Daytona Beach,Volusia,Florida,Walgreens,Orlando-Daytona Beach-Melbourne
-78.87752812,43.02062938,Walgreens_03897,1,62,122,103,691879.68,124,Bottom,Tonawanda,Erie,New York,Walgreens,Buffalo
-71.48212359,41.79637868,Walgreens_03899,2,267,245,131,691879.68,125,Overachieving,Johnston,Providence,Rhode Island,Walgreens,Providence-New Bedford
-88.12560412,41.54427294,Walgreens_03929,2,55,106,57,800291.85,96,Bottom,Joliet,Will,Illinois,Walgreens,Chicago
-80.1972105,25.76135313,Walgreens_03943,1,101,111,128,780333.45,113,Bottom,Miami,Miami-Dade,Florida,Walgreens,Miami-Ft. Lauderdale
-87.97302515,41.86071708,Walgreens_03994,1,112,217,78,800291.85,91,Bottom,Villa Park,DuPage,Illinois,Walgreens,Chicago
-106.6714295,35.09534645,Walgreens_03997,2,49,211,81,838756.52,83,Bottom,Albuquerque,Bernalillo,New Mexico,Walgreens,Albuquerque-Santa Fe
-87.9843886,41.5182749,Walgreens_04032,2,109,178,101,800291.85,102,Overachieving,New Lenox,Will,Illinois,Walgreens,Chicago
-122.3175423,37.9641528,Walgreens_04049,1,92,90,76,838756.52,68,Bottom,El Sobrante,Contra Costa,California,Walgreens,San Francisco-Oakland-San Jose
-73.8759757,40.76290145,Walgreens_04058,1,79,75,68,691879.68,62,Bottom,East Elmhurst,Queens,New York,Walgreens,New York
-81.7532765,30.15047383,Walgreens_04081,5,257,334,333,780333.45,116,Top,Orange Park,Clay,Florida,Walgreens,Jacksonville
-84.57711695,39.05194535,Walgreens_04082,2,168,245,161,800291.85,109,Bottom,Crescent Springs,Kenton,Kentucky,Walgreens,Cincinnati
-97.16289454,32.87464303,Walgreens_04085,3,73,63,86,780333.45,92,Overachieving,Colleyville,Tarrant,Texas,Walgreens,Dallas-Ft. Worth
-97.5669894,35.594232,Walgreens_04111,3,100,111,85,838756.52,140,Bottom,Oklahoma City,Oklahoma,Oklahoma,Walgreens,Oklahoma City
-122.1755,47.67913287,Walgreens_04156,1,19,44,52,838756.52,96,Bottom,Kirkland,King,Washington,Walgreens,Seattle-Tacoma
-81.8009171,26.250565,Walgreens_04167,1,117,138,89,780333.45,67,Bottom,Naples,Collier,Florida,Walgreens,Ft. Myers-Naples
-94.33903607,38.91671295,Walgreens_04182,3,77,100,73,838756.52,121,Underachieving,Lees Summit,Jackson,Missouri,Walgreens,Kansas City
-111.5466954,33.41284639,Walgreens_04188,2,53,86,37,838756.52,73,Bottom,Apache Junction,Pinal,Arizona,Walgreens,Phoenix (Prescott)
